player_name,club,position,age,nationality,market_value_eur,contract_months_remaining,fb_player_name,fb_club,minutes_played,goals,assists,goals_per_90,assists_per_90,match_score,mins,yellow_cards,shots_per_game,pass_success_pct,aerials_won,rating,tackles_per_game,interceptions_per_game,fouls_per_game,clearances_per_game,dribbled_past_per_game,blocks_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,avg_passes_per_game,crosses_per_game,long_balls_per_game,through_balls_per_game,xg,xg_diff,xg_per_shot,position_group,is_striker,is_winger,is_attacking_mid,is_central_mid,is_cdm,is_fullback,is_goalkeeper,nationality_group,is_brazilian,is_french,is_english,is_spanish,is_german,is_argentinian,is_portuguese,is_african,is_asian,is_south_american_other
Caoimhín Kelleher,Brentford FC,Goalkeeper,27,Ireland,25000000.0,51,Caoimhín Kelleher,Brentford FC,2610.0,0.0,0.0,0.0,0.0,100.0,2610.0,1.0,0.0,65.2,0.1,6.61,0.0,0.0,0.1,1.2,0.0,0.0,0.1,0.1,0.2,34.9,0.0,7.2,0.0,0.0,0.0,0.0,goalkeeper,0,0,0,0,0,0,1,other_europe,0,0,0,0,0,0,0,0,0,0
Hákon Valdimarsson,Brentford FC,Goalkeeper,24,Iceland,2500000.0,27,Hákon Valdimarsson,Brentford FC,90.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,goalkeeper,0,0,0,0,0,0,1,other_europe,0,0,0,0,0,0,0,0,0,0
Sepp van den Berg,Brentford FC,Centre-Back,24,Netherlands,32000000.0,39,Sepp van den Berg,Brentford FC,2214.0,0.0,1.0,0.0,0.0407,100.0,2213.0,1.0,0.8,89.0,4.4,6.8,0.6,1.0,0.5,6.5,0.2,0.6,0.2,0.0,0.4,45.7,0.0,1.9,0.0,3.23,-3.23,0.16,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Nathan Collins,Brentford FC,Centre-Back,24,Ireland,30000000.0,39,Nathan Collins,Brentford FC,2255.0,1.0,2.0,0.0399,0.0798,100.0,2253.0,5.0,0.5,83.4,2.5,6.79,0.9,1.0,0.6,6.0,0.2,1.3,0.3,0.1,0.6,50.6,0.0,2.9,0.0,2.28,-1.28,0.18,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Kristoffer Ajer,Brentford FC,Centre-Back,27,Norway,18000000.0,51,Kristoffer Ajer,Brentford FC,1628.0,0.0,1.0,0.0,0.0553,100.0,1628.0,3.0,0.4,79.0,2.3,6.58,1.5,0.6,0.9,4.3,0.3,0.6,0.2,0.1,0.2,26.0,0.0,1.0,0.0,0.82,-0.82,0.08,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Ethan Pinnock,Brentford FC,Centre-Back,32,Jamaica,4000000.0,15,Ethan Pinnock,Brentford FC,228.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Rico Henry,Brentford FC,Left-Back,28,Jamaica,15000000.0,3,Rico Henry,Brentford FC,1328.0,0.0,1.0,0.0,0.0678,100.0,1330.0,2.0,0.2,76.9,0.8,6.28,0.6,0.3,0.6,1.6,0.3,0.2,0.2,0.6,0.7,19.2,0.1,0.9,0.0,0.15,-0.15,0.03,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Michael Kayode,Brentford FC,Right-Back,21,Italy,35000000.0,51,Michael Kayode,Brentford FC,2538.0,1.0,0.0,0.0355,0.0,100.0,2544.0,6.0,0.2,85.7,1.2,6.89,2.0,1.1,0.8,3.0,0.6,0.3,1.0,1.4,1.4,31.4,0.5,1.0,0.0,0.74,0.26,0.11,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Aaron Hickey,Brentford FC,Right-Back,23,Scotland,16000000.0,27,Aaron Hickey,Brentford FC,599.0,0.0,0.0,0.0,0.0,100.0,594.0,1.0,0.3,83.5,0.5,6.22,0.7,0.4,0.3,1.1,0.3,0.2,0.0,0.0,0.4,14.8,0.0,0.4,0.0,0.5,-0.5,0.1,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Vitaly Janelt,Brentford FC,Defensive Midfield,27,Germany,18000000.0,27,Vitaly Janelt,Brentford FC,1261.0,1.0,4.0,0.0714,0.2855,100.0,1257.0,7.0,0.5,86.5,1.0,6.79,1.1,1.3,0.8,1.4,0.7,0.4,0.9,0.2,0.5,32.6,0.7,1.8,0.0,1.06,-0.06,0.09,cdm,0,0,0,0,1,0,0,german,0,0,0,0,1,0,0,0,0,0
Jordan Henderson,Brentford FC,Defensive Midfield,35,England,2000000.0,15,Jordan Henderson,Brentford FC,1730.0,1.0,3.0,0.052,0.1561,100.0,1735.0,4.0,0.2,78.6,0.4,6.47,0.9,0.6,0.5,1.0,0.2,0.2,0.6,0.1,0.3,36.8,0.6,2.4,0.1,0.45,0.55,0.08,cdm,0,0,0,0,1,0,0,english,0,0,1,0,0,0,0,0,0,0
Yegor Yarmolyuk,Brentford FC,Central Midfield,22,Ukraine,30000000.0,63,Yegor Yarmolyuk,Brentford FC,2043.0,1.0,2.0,0.0441,0.0881,100.0,2050.0,7.0,0.5,84.0,0.6,6.48,1.7,0.8,1.1,0.9,1.2,0.3,0.4,0.4,0.3,33.4,0.2,1.7,0.0,1.45,-0.45,0.1,central_mid,0,0,0,1,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Mathias Jensen,Brentford FC,Central Midfield,30,Denmark,12000000.0,3,Mathias Jensen,Brentford FC,1563.0,2.0,1.0,0.1152,0.0576,100.0,1566.0,3.0,0.8,82.1,0.2,6.49,1.1,0.4,0.5,0.9,0.9,0.1,0.7,0.5,0.3,26.2,0.9,2.0,0.2,1.72,0.28,0.08,central_mid,0,0,0,1,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Keane Lewis-Potter,Brentford FC,Left Midfield,25,England,25000000.0,63,Keane Lewis-Potter,Brentford FC,1255.0,3.0,2.0,0.2151,0.1434,100.0,1253.0,1.0,0.7,77.8,0.3,6.41,0.5,0.3,0.4,0.7,0.3,0.0,0.4,0.3,0.9,11.6,0.4,0.5,0.0,1.96,1.04,0.1,winger,0,1,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Mikkel Damsgaard,Brentford FC,Attacking Midfield,25,Denmark,30000000.0,51,Mikkel Damsgaard,Brentford FC,1575.0,3.0,4.0,0.1714,0.2286,100.0,1578.0,0.0,0.8,75.3,0.5,6.76,1.7,0.7,0.6,0.5,1.4,0.1,1.2,0.5,0.7,26.3,1.0,0.9,0.2,2.78,0.22,0.14,attacking_mid,0,0,1,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Antoni Milambo,Brentford FC,Attacking Midfield,20,Netherlands,20000000.0,51,Antoni Milambo,Brentford FC,45.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacking_mid,0,0,1,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Fábio Carvalho,Brentford FC,Attacking Midfield,23,Portugal,10000000.0,39,Fábio Carvalho,Brentford FC,102.0,1.0,0.0,0.8824,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacking_mid,0,0,1,0,0,0,0,portuguese,0,0,0,0,0,0,1,0,0,0
Kevin Schade,Brentford FC,Left Winger,24,Germany,35000000.0,27,Kevin Schade,Brentford FC,2130.0,7.0,3.0,0.2958,0.1268,100.0,2141.0,6.0,1.6,67.8,2.6,6.86,1.2,0.6,1.4,0.9,0.3,0.1,0.9,0.6,1.3,15.9,0.2,0.2,0.0,10.07,-3.07,0.23,winger,0,1,0,0,0,0,0,german,0,0,0,0,1,0,0,0,0,0
Reiss Nelson,Brentford FC,Left Winger,26,England,12000000.0,3,Reiss Nelson,Brentford FC,61.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winger,0,1,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Dango Ouattara,Brentford FC,Right Winger,24,Burkina Faso,35000000.0,51,Dango Ouattara,Brentford FC,1700.0,5.0,3.0,0.2647,0.1588,100.0,1707.0,4.0,1.5,61.2,1.9,6.83,0.8,0.8,0.9,1.8,0.6,0.0,0.8,0.7,1.3,15.1,0.5,0.5,0.0,6.84,-1.84,0.19,winger,0,1,0,0,0,0,0,african,0,0,0,0,0,0,0,1,0,0
Romelle Donovan,Brentford FC,Right Winger,19,England,3500000.0,51,Romelle Donovan,Brentford FC,41.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winger,0,1,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Jordan Pickford,Everton FC,Goalkeeper,32,England,15000000.0,39,Jordan Pickford,Everton FC,2700.0,0.0,0.0,0.0,0.0,100.0,2700.0,2.0,0.0,61.9,0.1,6.61,0.1,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.2,37.8,0.0,9.8,0.0,0.0,0.0,0.0,goalkeeper,0,0,0,0,0,0,1,english,0,0,1,0,0,0,0,0,0,0
Jarrad Branthwaite,Everton FC,Centre-Back,23,England,45000000.0,51,Jarrad Branthwaite,Everton FC,491.0,1.0,0.0,0.1833,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,centre_back,0,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
James Tarkowski,Everton FC,Centre-Back,33,England,7000000.0,27,James Tarkowski,Everton FC,2610.0,1.0,1.0,0.0345,0.0345,100.0,2610.0,5.0,0.4,80.3,4.2,7.14,1.3,0.9,0.7,6.9,0.4,1.3,0.5,0.1,1.0,42.3,0.1,2.8,0.1,2.3,-1.3,0.18,centre_back,0,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Michael Keane,Everton FC,Centre-Back,33,England,4000000.0,3,Michael Keane,Everton FC,2047.0,3.0,0.0,0.1319,0.0,100.0,2047.0,0.0,0.8,85.7,3.3,6.95,1.0,1.3,0.5,6.3,0.4,0.8,0.0,0.2,0.2,32.7,0.0,1.9,0.0,3.25,-0.25,0.15,centre_back,0,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Vitaliy Mykolenko,Everton FC,Left-Back,26,Ukraine,25000000.0,3,Vitaliy Mykolenko,Everton FC,2238.0,0.0,1.0,0.0,0.0402,100.0,2241.0,5.0,0.4,79.5,1.4,6.7,1.4,1.0,1.0,4.3,0.8,0.3,0.6,0.4,0.9,36.1,0.6,1.4,0.0,0.31,-0.31,0.03,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Jake O'Brien,Everton FC,Right-Back,24,Ireland,18000000.0,27,Jake O'Brien,Everton FC,2458.0,0.0,1.0,0.0,0.0366,100.0,2459.0,2.0,0.3,74.4,3.0,6.7,1.7,0.3,0.5,4.1,0.1,0.5,0.4,0.2,0.3,31.1,0.4,1.2,0.0,0.76,-0.76,0.08,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Nathan Patterson,Everton FC,Right-Back,24,Scotland,10000000.0,15,Nathan Patterson,Everton FC,240.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Séamus Coleman,Everton FC,Right-Back,37,Ireland,300000.0,3,Séamus Coleman,Everton FC,11.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
James Garner,Everton FC,Defensive Midfield,25,England,35000000.0,51,James Garner,Everton FC,2693.0,2.0,5.0,0.0668,0.1671,100.0,2694.0,7.0,1.3,87.5,0.8,7.21,3.0,1.6,0.9,2.5,1.0,0.3,1.4,0.5,1.0,46.2,1.3,1.6,0.1,1.82,0.18,0.05,cdm,0,0,0,0,1,0,0,english,0,0,1,0,0,0,0,0,0,0
Kiernan Dewsbury-Hall,Everton FC,Central Midfield,27,England,32000000.0,51,Kiernan Dewsbury-Hall,Everton FC,1917.0,6.0,3.0,0.2817,0.1408,100.0,1925.0,6.0,1.3,83.6,0.7,6.95,1.6,0.4,1.1,1.0,0.3,0.1,1.2,0.8,1.7,33.3,0.6,0.9,0.0,2.99,3.01,0.1,central_mid,0,0,0,1,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Carlos Alcaraz,Everton FC,Central Midfield,23,Argentina,15000000.0,15,Carlos Alcaraz,Everton FC,675.0,0.0,1.0,0.0,0.1333,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,central_mid,0,0,0,1,0,0,0,argentinian,0,0,0,0,0,1,0,0,0,0
Tim Iroegbunam,Everton FC,Central Midfield,22,England,15000000.0,15,Tim Iroegbunam,Everton FC,1108.0,0.0,2.0,0.0,0.1625,100.0,1108.0,8.0,0.4,81.4,0.6,6.5,2.3,0.9,1.0,0.2,0.3,0.4,0.3,0.3,0.9,16.6,0.0,0.4,0.0,0.44,-0.44,0.05,central_mid,0,0,0,1,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Harrison Armstrong,Everton FC,Central Midfield,19,England,12000000.0,27,Harrison Armstrong,Everton FC,499.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,central_mid,0,0,0,1,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Merlin Röhl,Everton FC,Attacking Midfield,23,Germany,16000000.0,3,Merlin Röhl,Everton FC,364.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacking_mid,0,0,1,0,0,0,0,german,0,0,0,0,1,0,0,0,0,0
Jack Grealish,Everton FC,Left Winger,30,England,25000000.0,3,Jack Grealish,Everton FC,1627.0,2.0,6.0,0.1106,0.3319,100.0,1632.0,3.0,1.3,84.1,0.2,6.86,1.1,0.6,0.7,0.6,0.5,0.3,1.9,1.2,2.9,28.7,0.5,0.9,0.2,2.8,-0.8,0.11,winger,0,1,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Tyrique George,Everton FC,Left Winger,20,England,22000000.0,3,Tyrique George,Everton FC,251.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winger,0,1,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Dwight McNeil,Everton FC,Left Winger,26,England,20000000.0,15,Dwight McNeil,Everton FC,872.0,0.0,1.0,0.0,0.1032,100.0,872.0,1.0,1.0,81.7,0.4,6.48,1.1,0.4,0.6,0.6,0.5,0.1,0.6,0.4,0.4,14.1,0.4,0.2,0.1,1.16,-1.16,0.07,winger,0,1,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Iliman Ndiaye,Everton FC,Right Winger,26,Senegal,50000000.0,39,Iliman Ndiaye,Everton FC,2060.0,5.0,3.0,0.2184,0.1311,100.0,2070.0,2.0,1.2,83.2,0.4,7.05,2.3,0.5,1.0,0.5,0.9,0.1,1.0,2.3,1.3,30.8,0.3,0.3,0.1,4.44,0.56,0.15,winger,0,1,0,0,0,0,0,african,0,0,0,0,0,0,0,1,0,0
Tyler Dibling,Everton FC,Right Winger,20,England,22000000.0,27,Tyler Dibling,Everton FC,358.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winger,0,1,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Thierno Barry,Everton FC,Centre-Forward,23,France,30000000.0,39,Thierno Barry,Everton FC,1630.0,6.0,0.0,0.3313,0.0,100.0,1639.0,3.0,1.1,60.5,3.7,6.44,0.1,0.2,1.2,0.6,0.3,0.1,0.3,0.3,0.2,10.4,0.0,0.0,0.0,8.12,-2.12,0.25,striker,1,0,0,0,0,0,0,french,0,1,0,0,0,0,0,0,0,0
Beto,Everton FC,Centre-Forward,28,Guinea-Bissau,20000000.0,15,Beto,Everton FC,1132.0,4.0,0.0,0.318,0.0,100.0,1125.0,2.0,1.0,60.5,2.5,6.44,0.4,0.0,0.9,1.1,0.1,0.1,0.2,0.4,0.4,5.1,0.0,0.0,0.0,7.35,-3.35,0.25,striker,1,0,0,0,0,0,0,african,0,0,0,0,0,0,0,1,0,0
Bernd Leno,Fulham FC,Goalkeeper,34,Germany,8000000.0,15,Bernd Leno,Fulham FC,2700.0,0.0,0.0,0.0,0.0,100.0,2700.0,3.0,0.0,76.1,0.5,6.53,0.1,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.1,37.3,0.0,4.1,0.0,0.0,0.0,0.0,goalkeeper,0,0,0,0,0,0,1,german,0,0,0,0,1,0,0,0,0,0
Calvin Bassey,Fulham FC,Centre-Back,26,Nigeria,28000000.0,15,Calvin Bassey,Fulham FC,1814.0,1.0,0.0,0.0496,0.0,100.0,1812.0,5.0,0.5,87.8,1.2,6.52,2.0,0.7,1.0,3.6,0.3,0.8,0.3,0.3,1.3,56.0,0.1,1.9,0.0,1.16,-0.16,0.12,centre_back,0,0,0,0,0,0,0,african,0,0,0,0,0,0,0,1,0,0
Joachim Andersen,Fulham FC,Centre-Back,29,Denmark,25000000.0,39,Joachim Andersen,Fulham FC,2381.0,0.0,1.0,0.0,0.0378,100.0,2382.0,7.0,0.4,86.3,2.4,6.84,1.4,1.0,1.0,7.2,0.6,0.7,0.2,0.2,0.4,71.8,0.1,5.4,0.0,1.48,-1.48,0.12,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Issa Diop,Fulham FC,Centre-Back,29,Morocco,10000000.0,27,Issa Diop,Fulham FC,596.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,centre_back,0,0,0,0,0,0,0,african,0,0,0,0,0,0,0,1,0,0
Jorge Cuenca,Fulham FC,Centre-Back,26,Spain,8000000.0,27,Jorge Cuenca,Fulham FC,933.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,centre_back,0,0,0,0,0,0,0,spanish,0,0,0,1,0,0,0,0,0,0
Antonee Robinson,Fulham FC,Left-Back,28,United States,25000000.0,27,Antonee Robinson,Fulham FC,984.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Ryan Sessegnon,Fulham FC,Left-Back,25,England,20000000.0,3,Ryan Sessegnon,Fulham FC,1611.0,2.0,1.0,0.1117,0.0559,100.0,1610.0,0.0,0.6,76.0,0.8,6.52,1.7,0.9,1.3,2.7,0.5,0.3,0.5,0.3,0.1,26.7,0.3,0.8,0.1,1.35,0.65,0.1,fullback,0,0,0,0,0,1,0,english,0,0,1,0,0,0,0,0,0,0
Kenny Tete,Fulham FC,Right-Back,30,Netherlands,11000000.0,27,Kenny Tete,Fulham FC,1791.0,1.0,0.0,0.0503,0.0,100.0,1796.0,2.0,0.7,84.4,1.2,6.92,3.0,1.2,1.2,3.1,0.6,0.3,0.5,0.4,1.4,40.3,0.6,1.6,0.0,0.92,0.08,0.06,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Timothy Castagne,Fulham FC,Right-Back,30,Belgium,10000000.0,15,Timothy Castagne,Fulham FC,1133.0,0.0,0.0,0.0,0.0,100.0,1129.0,3.0,0.4,84.9,0.8,6.44,1.0,1.0,0.6,2.1,0.2,0.3,0.3,0.0,0.1,22.0,0.3,0.9,0.0,0.84,-0.84,0.11,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Sander Berge,Fulham FC,Defensive Midfield,28,Norway,25000000.0,39,Sander Berge,Fulham FC,2500.0,0.0,1.0,0.0,0.036,100.0,2506.0,5.0,0.3,89.6,1.6,6.55,1.6,0.6,1.0,1.6,0.3,0.5,0.5,0.3,0.3,49.4,0.1,1.6,0.1,1.9,-1.9,0.19,cdm,0,0,0,0,1,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Saša Lukić,Fulham FC,Central Midfield,29,Serbia,12000000.0,15,Saša Lukić,Fulham FC,1239.0,1.0,2.0,0.0726,0.1453,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,central_mid,0,0,0,1,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Harrison Reed,Fulham FC,Central Midfield,31,England,3000000.0,15,Harrison Reed,Fulham FC,27.0,1.0,0.0,3.3333,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,central_mid,0,0,0,1,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Tom Cairney,Fulham FC,Central Midfield,35,Scotland,750000.0,15,Tom Cairney,Fulham FC,562.0,1.0,0.0,0.1601,0.0,100.0,550.0,3.0,0.6,92.8,0.4,6.23,0.2,0.1,0.4,0.3,0.4,0.1,0.3,0.1,0.5,24.2,0.1,0.9,0.0,0.78,0.22,0.07,central_mid,0,0,0,1,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Emile Smith Rowe,Fulham FC,Attacking Midfield,25,England,22000000.0,39,Emile Smith Rowe,Fulham FC,1457.0,3.0,0.0,0.1853,0.0,100.0,1460.0,1.0,1.0,91.0,0.2,6.41,0.8,0.7,0.1,0.4,0.1,0.0,0.5,0.4,0.3,25.0,0.0,0.2,0.0,3.77,-0.77,0.13,attacking_mid,0,0,1,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Josh King,Fulham FC,Attacking Midfield,19,England,20000000.0,39,Josh King,Fulham FC,1058.0,0.0,1.0,0.0,0.0851,100.0,1060.0,3.0,0.9,80.3,0.1,6.24,1.0,0.1,0.5,0.5,0.3,0.2,0.4,0.6,1.0,11.2,0.0,0.1,0.0,2.72,-2.72,0.13,attacking_mid,0,0,1,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Kevin,Fulham FC,Left Winger,23,Brazil,30000000.0,51,Kevin,Fulham FC,908.0,1.0,1.0,0.0991,0.0991,100.0,908.0,1.0,1.0,77.8,0.3,6.54,0.8,0.4,0.5,0.3,0.8,0.0,0.6,1.6,0.7,12.9,0.5,0.7,0.0,1.34,-0.34,0.06,winger,0,1,0,0,0,0,0,brazilian,1,0,0,0,0,0,0,0,0,0
Alex Iwobi,Fulham FC,Left Winger,29,Nigeria,25000000.0,27,Alex Iwobi,Fulham FC,2041.0,4.0,3.0,0.1764,0.1323,100.0,2056.0,2.0,1.1,85.7,0.3,6.74,0.9,0.4,0.2,0.7,0.4,0.1,1.5,0.6,0.3,48.5,1.0,2.5,0.1,1.71,2.29,0.06,winger,0,1,0,0,0,0,0,african,0,0,0,0,0,0,0,1,0,0
Oscar Bobb,Fulham FC,Right Winger,22,Norway,30000000.0,63,Oscar Bobb,Fulham FC,704.0,0.0,1.0,0.0,0.1278,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winger,0,1,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Harry Wilson,Fulham FC,Right Winger,28,Wales,25000000.0,3,Harry Wilson,Fulham FC,2173.0,9.0,6.0,0.3728,0.2485,100.0,2193.0,6.0,2.1,80.2,0.1,6.99,0.8,0.5,0.4,1.4,0.6,0.1,1.1,0.4,1.1,23.1,0.9,1.1,0.2,4.97,4.03,0.08,winger,0,1,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Samuel Chukwueze,Fulham FC,Right Winger,26,Nigeria,15000000.0,3,Samuel Chukwueze,Fulham FC,779.0,3.0,4.0,0.3466,0.4621,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winger,0,1,0,0,0,0,0,african,0,0,0,0,0,0,0,1,0,0
Rodrigo Muniz,Fulham FC,Centre-Forward,24,Brazil,25000000.0,51,Rodrigo Muniz,Fulham FC,504.0,1.0,1.0,0.1786,0.1786,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,striker,1,0,0,0,0,0,0,brazilian,1,0,0,0,0,0,0,0,0,0
Raúl Jiménez,Fulham FC,Centre-Forward,34,Mexico,4000000.0,3,Raúl Jiménez,Fulham FC,1965.0,8.0,3.0,0.3664,0.1374,100.0,1978.0,5.0,2.1,64.2,2.6,6.77,1.1,0.2,1.4,0.9,0.5,0.1,0.8,0.3,1.0,16.3,0.0,0.5,0.0,10.58,-2.58,0.17,striker,1,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Jonah Kusi-Asare,Fulham FC,Centre-Forward,18,Sweden,4000000.0,3,Jonah Kusi-Asare,Fulham FC,34.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,striker,1,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
